X,Y,OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB
1915710,5590515,34663,,545851,0,0,0,1,0,South,2005/2006,SH 2,COLIN WHITE ROAD,,Minor Crash,Yes,2006,0,South,1,0,1,Flat,0,,0,,0,Overcast,1464500,1,0,0,2,0,0,0,0,0,,0,0,Hawke's Bay Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,30,Hastings District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1746473,5920090,34664,,512300,0,,0,1,,West,2005/2006,SH 16,TE ATATU OBR,,Minor Crash,Yes,2006,,East,,0,,Flat,,,,,,Overcast,251700,1,0,0,2,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,Off,0,0,,76,Auckland,Nil,,,,,1,0,Open,0,,,Fine,Null
1804275,5793247,34665,,527935,0,0,0,1,1,North,2005/2006,SH 3,GREENHILL DRIVE,,Non-Injury Crash,Yes,2006,0,North,0,0,0,Flat,0,Queens Birthday,0,,0,Bright sun,986500,0,0,0,3,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,17,Waipa District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1766619,5900831,34666,,524713,0,,0,1,,West,2006/2007,WORDSWORTH ROAD,ROWANDALE AVENUE,,Minor Crash,No,2006,,West,,0,,Flat,,,,,,Bright sun,775815,1,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1753981,5929363,34667,,508420,1,,0,1,,Null,2006/2007,WAIRAU ROAD,ELLICE ROAD,,Serious Crash,No,2006,,East,,0,,Hill Road,,,,,,Bright sun,183100,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1574767,5183599,34668,,592820,1,,0,0,,Null,2006/2007,NEW BRIGHTON ROAD,BASSETT ST,,Minor Crash,No,2006,,South,,0,,Flat,,,,,,Bright sun,2604803,1,0,0,2,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,50,,Null,1,0,,60,Christchurch City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1764210,5911006,34669,,520500,0,0,0,2,0,East,2005/2006,CAMP ROAD,MOUNT WELLINGTON HIGHWAY,,Non-Injury Crash,No,2006,0,East,0,0,0,Flat,0,,0,,0,Bright sun,636800,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1754338,5915358,34670,,517702,0,,0,2,,Null,2005/2006,DUNCAN AVENUE,TAUMATA ROAD,,Minor Crash,No,2006,,North,,0,,Hill Road,,,,,,Overcast,541200,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Fine,Null
1767990,5904417,34671,,523722,0,1,0,1,0,North,2005/2006,MANUKAU ON SBD,SH 1N,,Serious Crash,Yes,2006,0,South,0,0,0,Hill Road,0,,0,,0,Dark,715805,0,0,0,1,0,0,0,0,0,,0,2,Auckland Region,Motorway ramp,1-way,Sealed,0,0,1,0,100,0,On,0,0,,76,Auckland,Nil,0,0,0,0,1,0,Open,0,1,0,Light rain,Null
1756420,5919575,34672,,514000,0,,0,2,,North,2006/2007,HOWE ST,HOPETOUN ST,,Minor Crash,No,2006,,North,,0,,Hill Road,,,,,,Bright sun,413500,2,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1858836,5850370,34673,45,536614,0,,0,0,,North,2006/2007,SH 2,ATHENREE ROAD,,Serious Crash,Yes,2006,,North,,0,,Hill Road,,,,,,Dark,1181001,0,0,0,2,,,0,,,1,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,1,,100,,None,1,0,,22,Western Bay of Plenty District,Unknown,,,,,0,0,Open,0,,,Fine,Null
1407801,4914687,34674,,604620,0,,0,1,,North,2006/2007,SHORE ST,MUSSELBURGH RISE,,Minor Crash,No,2006,,North,,0,,Flat,,,,,,Overcast,2938500,1,0,0,2,,,0,,,,,,Otago Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,71,Dunedin City,Unknown,,,,,0,0,Urban,1,,,Light rain,Null
1829320,5533477,34675,,560302,0,0,0,0,0,South,2005/2006,SH 3,GLENBURN ROAD,,Minor Crash,Yes,2006,0,South,1,0,0,Flat,0,,0,,0,Bright sun,1758000,1,0,0,3,0,0,0,0,0,,0,0,Manawatū-Whanganui Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,40,Palmerston North City,Nil,0,0,0,0,0,0,Open,1,0,0,Fine,Null
1738984,6032429,34676,,501819,0,0,0,0,0,West,2006/2007,OCEAN BEACH ROAD,BASIL ROAD,,Serious Crash,No,2006,0,West,0,0,0,Hill Road,0,,0,,0,Twilight,74304,0,0,0,2,0,0,0,0,0,,0,0,Northland Region,Nil,2-way,Sealed,0,0,1,0,100,0,None,1,0,,2,Whangarei District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1718733,5645088,34677,45,553003,0,0,0,1,1,Null,2006/2007,SH 43,STANDISH ROAD,,Minor Crash,Yes,2006,0,East,1,0,0,Flat,0,,0,,0,Overcast,1620700,1,0,0,2,0,0,0,0,0,,0,0,Taranaki Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,34,Stratford District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1655397,5437272,34678,,580446,0,,0,0,,East,2006/2007,OPOURI ROAD,TUNAKINO VALLEY ROAD,,Fatal Crash,No,2006,,West,,1,,Flat,,,,,,Overcast,2284400,1,0,0,2,,,0,,,,,,Marlborough Region,Nil,2-way,Sealed,,0,0,,100,,Null,0,0,,53,Marlborough District,Nil,,,,,0,0,Open,1,,,Fine,Null
1348655,4861709,34679,,607300,0,0,0,0,0,North,2005/2006,OWAKA HIGHWAY,PORT MOLYNEUX ROAD,,Serious Crash,No,2006,0,South,1,0,0,Flat,0,,0,,0,Bright sun,2997600,0,0,1,2,0,0,0,0,0,,0,0,Otago Region,Nil,2-way,Sealed,0,0,1,0,100,0,Null,0,0,,72,Clutha District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1768286,5902162,34680,,525001,0,,0,2,,North,2005/2006,GREAT SOUTH ROAD,GRANDE VUE ROAD,,Non-Injury Crash,No,2006,,North,,0,,Flat,,,,,,Overcast,750800,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1929715,5604852,34681,,548200,0,,0,1,,Null,2006/2007,EASTBOURNE ST WEST,RAILWAY ROAD,,Minor Crash,No,2006,,South,,0,,Flat,,,,,,Overcast,1490000,1,0,0,3,,,0,,,1,,,Hawke's Bay Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,30,Hastings District,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1866343,5745257,34682,,541334,0,0,0,3,0,North,2006/2007,SH 1N,OHAKURI ROAD,,Minor Crash,Yes,2006,0,North,0,0,0,Hill Road,0,,0,,0,Overcast,1276201,3,0,0,2,0,0,0,3,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,21,Taupo District,Nil,0,0,0,3,0,0,Open,0,0,0,Fine,Null
1761227,5431947,34683,,564900,0,0,0,0,1,North,2005/2006,WAINUIOMATA HILL ROAD,PARKWAY,,Minor Crash,No,2006,0,South,0,0,0,Hill Road,0,,0,,0,Bright sun,2015103,1,0,0,2,0,0,0,0,0,,0,0,Wellington Region,Nil,1-way,Sealed,0,0,0,0,80,0,Null,0,0,,46,Lower Hutt City,Nil,0,0,0,0,0,0,Open,1,0,0,Fine,Null
1754730,5930607,34684,,508420,0,0,0,1,0,South,2006/2007,SH 1N,UPPER HWY OFF NBD,,Minor Crash,Yes,2006,0,North,0,0,0,Hill Road,0,,0,,0,Twilight,182008,1,0,0,3,0,0,0,0,0,,0,1,Auckland Region,Nil,1-way,Sealed,0,0,0,0,100,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1745207,5918918,34685,,513302,0,,0,2,,South,2005/2006,LINCOLN ROAD,MOSELLE AVENUE,,Non-Injury Crash,No,2006,,South,,0,,Flat,,,,,,Bright sun,230701,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1760965,5919957,34686,,516400,0,,0,2,,Null,2005/2006,TAMAKI DRIVE,NGAPIPI ROAD,,Non-Injury Crash,No,2006,,East,,0,,Flat,,,,,,Bright sun,496500,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1754134,5931406,34687,,508805,0,,0,2,,Null,2005/2006,SH 18,UPPER HWY OFF SBD E,,Minor Crash,Yes,2006,,South,,0,,Hill Road,,,,,,Bright sun,180813,1,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1752217,5930034,34688,,509100,0,,0,3,,West,2006/2007,UPPER HARBOUR DRIVE,ALBANY HIGHWAY,,Minor Crash,No,2006,,West,,0,,Flat,,,,,,Bright sun,181200,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,70,,Off,1,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1879598,5780163,34689,,538863,0,0,0,1,0,Null,2006/2007,SH 5,WESTERN ROAD,,Non-Injury Crash,Yes,2006,0,North,1,0,0,Hill Road,0,,0,,0,Dark,1265308,0,0,0,2,0,0,0,0,0,,0,0,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,100,0,On,0,0,,24,Rotorua District,Give way,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1561712,5179267,34690,,587400,0,0,0,0,0,East,2006/2007,WATERLOO ROAD,SMARTS ROAD,,Serious Crash,No,2006,0,East,0,0,0,Flat,0,,0,,0,Bright sun,2488604,2,0,0,2,0,0,0,0,0,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,1,0,50,0,Null,0,0,,60,Christchurch City,Unknown,1,0,0,0,0,0,Urban,1,0,0,Fine,Null
1984218,5682376,34691,,545204,0,0,0,2,0,South,2005/2006,TINIROTO ROAD,KENT ROAD,,Serious Crash,No,2006,0,North,0,0,0,Hill Road,0,,0,,0,Overcast,1397101,1,0,0,2,0,0,0,1,0,,0,0,Hawke's Bay Region,Nil,2-way,Sealed,0,0,1,0,100,0,Null,0,0,,29,Wairoa District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1718495,6040056,34692,,502005,0,,0,2,,North,2006/2007,SH 1N,LOOP ROAD N,,Minor Crash,Yes,2006,,South,,0,,Hill Road,,,,,,Overcast,74704,1,0,0,3,,,0,,,,,,Northland Region,Nil,2-way,Sealed,,0,0,,100,,None,0,0,,2,Whangarei District,Nil,,,,,0,0,Open,0,,,Light rain,Null
1759523,5914315,34693,,519300,0,,0,2,,North,2005/2006,CAMPBELL ROAD,TAWHIRI ROAD,,Non-Injury Crash,No,2006,,North,,0,,Flat,,,,,,Bright sun,623400,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1935711,5620533,34694,,546600,0,,0,2,,Null,2006/2007,SH 2,KENNEDY ROAD,,Minor Crash,Yes,2006,,West,,0,,Flat,,,,,,Bright sun,1437700,1,0,0,4,,,0,,,,,,Hawke's Bay Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,31,Napier City,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1808395,5450897,34695,,579803,0,0,0,2,0,North,2005/2006,SH 2,HUPENUI ROAD,,Fatal Crash,Yes,2006,0,East,0,1,2,Flat,0,,0,,0,Overcast,2270400,1,0,0,2,0,0,0,0,0,,0,0,Wellington Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,50,South Wairarapa District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1186875,4894959,34696,,612730,0,0,0,1,1,North,2005/2006,LILLBURN-MONOWAI ROAD,LILLBURN FARM ENT,,Minor Crash,No,2006,0,South,0,0,0,Flat,0,,0,,0,Overcast,3192300,1,0,0,2,0,0,0,0,0,,0,0,Southland Region,Nil,2-way,Unsealed,0,0,0,0,100,0,Null,0,0,,73,Southland District,Unknown,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1561636,5178738,34697,,587400,0,,0,1,,West,2005/2006,SH 1S MAIN SOUTH,SHANDS ROAD,,Minor Crash,Yes,2006,,East,,0,,Flat,,,,,,Overcast,2488300,1,0,0,4,,,0,,,1,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,60,Christchurch City,Nil,,,,,0,0,Urban,0,,,Fine,Null
1760520,5916211,34698,,516003,0,,0,1,,Null,2005/2006,GREEN LANE EAST,ASCOT AVENUE E,,Minor Crash,No,2006,,East,,0,,Flat,,,,,,Dark,494902,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,1,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1569101,5188919,34699,,590400,0,,0,2,,Null,2006/2007,SH 1S JOHNS,CONNEMARA DRIVE,,Minor Crash,Yes,2006,,East,,0,,Flat,,,,,,Twilight,2515110,1,0,0,2,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,70,,On,0,0,,60,Christchurch City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1836274,5838214,34700,,534604,0,0,0,1,0,South,2006/2007,SH 26,SECOND AVENUE,,Minor Crash,Yes,2006,0,South,0,0,1,Flat,0,,0,,0,Bright sun,1107100,1,0,0,2,0,0,0,0,0,,0,1,Waikato Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,15,Matamata-Piako District,Nil,0,0,0,1,0,0,Urban,1,0,0,Fine,Null
1871080,5784594,34701,,538811,0,,0,1,,North,2006/2007,OTUROA ROAD,SH 5,,Serious Crash,No,2006,,North,,0,,Hill Road,,,,,,Bright sun,1249901,0,0,1,2,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,1,,100,,None,0,0,,24,Rotorua District,Nil,,,,,0,0,Open,0,,,Fine,Null
1458681,5082247,34702,,599400,0,,0,2,,Null,2005/2006,OTIPUA ROAD,HURDLEY ST,,Minor Crash,No,2006,,North,,0,,Flat,,,,,,Overcast,2789700,2,0,0,2,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,64,Timaru District,Give way,,,,,0,0,Urban,0,,,Fine,Null
1351657,4897587,34703,75,607502,0,0,0,0,0,North,2005/2006,SH 8,ROUND HILL ROAD,,Serious Crash,Yes,2006,0,South,1,0,0,Flat,0,,0,,0,Overcast,3009100,0,0,0,2,0,0,0,0,0,,0,0,Otago Region,Nil,2-way,Sealed,0,0,1,0,100,0,Null,1,0,,72,Clutha District,Unknown,0,0,0,0,0,0,Open,0,0,0,Light rain,Frost
1772552,5895868,34704,,525410,0,,0,2,,Null,2006/2007,DUKE ST,NELSON ST,,Minor Crash,No,2006,,East,,0,,Hill Road,,,,,,Bright sun,792301,3,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1747852,5428510,34705,,575200,1,,0,1,,North,2005/2006,GLENMORE ST,GARDEN ROAD,,Minor Crash,No,2006,,North,,0,,Hill Road,,,,,,Dark,2151300,1,0,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,47,Wellington City,Nil,,,,,0,0,Urban,0,,,Fine,Null
1821011,5530766,34706,,562401,0,,0,1,,South,2006/2007,SH 3,MATIPO ST,,Minor Crash,Yes,2006,,North,,0,,Flat,,,,,,Bright sun,1832600,1,1,0,4,,,0,,,,,,Manawatū-Whanganui Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,40,Palmerston North City,Nil,,,,,0,0,Urban,0,,,Fine,Null
1790569,5878898,34707,,521135,0,,0,1,,North,2006/2007,MANGATAWHIRI ROAD,MANGATANGI ROAD,,Minor Crash,No,2006,,West,,0,,Flat,,,,,,Dark,843500,1,0,0,3,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,100,,None,0,0,,13,Waikato District,Unknown,,,,,0,0,Open,0,,,Light rain,Null
1884814,5774121,34708,,540410,0,,0,2,,East,2005/2006,HAUPAPA ST,AMOHIA ST,,Non-Injury Crash,No,2006,,West,,0,,Flat,,,,,,Bright sun,1233300,0,0,0,2,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,24,Rotorua District,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1789615,5755325,34709,,532000,0,0,0,0,0,South,2006/2007,TAWA ST,MATAI ST,,Minor Crash,No,2006,0,North,0,0,0,Hill Road,0,,0,,0,Bright sun,1006900,2,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,20,Waitomo District,Nil,0,0,0,0,2,0,Urban,0,1,0,Fine,Null
1567980,5180311,34710,,590701,0,,0,1,,West,2005/2006,RICCARTON ROAD,PICTON AVENUE,,Minor Crash,No,2006,,West,,0,,Flat,,,,,,Dark,2472700,1,0,0,2,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,50,,None,0,0,,60,Christchurch City,Unknown,,,,,0,0,Urban,1,,,Light rain,Null
1568482,5180609,34711,,590701,1,0,0,0,0,West,2005/2006,KILMARNOCK ST,DARVEL ST,,Minor Crash,No,2006,0,East,0,0,0,Flat,0,,0,,0,Bright sun,2474500,1,0,0,2,0,0,0,0,2,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,60,Christchurch City,Unknown,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1600833,5446462,34712,,584301,0,,0,2,,Null,2006/2007,SH 60,HIGH ST SOUTH,,Minor Crash,Yes,2006,,North,,0,,Flat,,,,,,Bright sun,2372600,1,0,0,2,,,0,,,,,,Tasman Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,51,Tasman District,Give way,,,,,0,0,Urban,0,,,Fine,Null
1747291,5919532,34713,,512402,0,,0,1,,Null,2005/2006,TE ATATU OFF WBD,TE ATATU ROAD,,Minor Crash,Yes,2006,,West,,0,,Hill Road,,,,,,Bright sun,253700,1,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1824928,5550580,34714,,560422,0,,0,1,,East,2005/2006,SH 54,ALMADALE ROAD,,Minor Crash,Yes,2006,,South,,0,,Flat,,,,,,Dark,1761300,2,0,0,2,,,0,,,2,,,Manawatū-Whanganui Region,Nil,2-way,Sealed,,0,0,,100,,None,0,0,,39,Manawatu District,Nil,,,,,0,0,Open,0,,,Fine,Null
1632398,6103754,34715,,500202,0,0,0,0,0,South,2006/2007,TAKAHUE SADDLE ROAD,TAKAHUE ROAD,,Serious Crash,No,2006,0,West,0,0,0,Flat,0,,0,,0,Overcast,6900,0,0,1,1,0,0,0,1,0,,0,0,Northland Region,Bridge,2-way,Sealed,0,0,1,0,100,0,None,0,0,,1,Far North District,Nil,0,0,0,0,0,0,Open,0,0,1,Fine,Null
1771132,5915696,34716,,521501,0,0,0,0,0,South,2005/2006,BLEAKHOUSE ROAD,ETHEREGE PLACE,,Non-Injury Crash,No,2006,0,South,0,0,0,Flat,0,,0,,0,Overcast,650900,0,0,0,1,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,1,0,,76,Auckland,Nil,0,0,0,1,0,0,Urban,0,0,0,Light rain,Null
1766177,5914425,34717,,520601,0,0,0,1,0,Null,2005/2006,DUNKIRK ROAD,ARMEIN ROAD,,Minor Crash,No,2006,0,West,0,0,0,Flat,0,,0,,0,Bright sun,629800,1,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,76,Auckland,Nil,0,0,0,1,0,0,Urban,0,0,0,Fine,Null
1878148,5826373,34718,,537201,1,,0,1,,Null,2006/2007,NGATAI ROAD,BURETA ROAD,,Minor Crash,No,2006,,South,,0,,Flat,,,,,,Bright sun,1155603,1,0,0,2,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,23,Tauranga City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1747006,5915159,34719,,511601,0,0,0,3,0,North,2006/2007,HEPBURN ROAD,GREAT NORTH ROAD,,Minor Crash,No,2006,0,South,0,0,0,Flat,0,,0,,0,Bright sun,276005,1,0,0,2,0,0,0,0,5,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,2,1,,76,Auckland,Nil,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1763691,5912894,34720,,520500,0,0,0,2,0,West,2006/2007,SEART OFF SBD,SOUTH-EASTERN HIGHWAY,,Minor Crash,Yes,2006,0,East,0,0,0,Hill Road,1,,0,,0,Dark,637400,1,0,0,3,0,0,0,0,0,,0,0,Auckland Region,Nil,1-way,Sealed,0,0,0,0,80,0,On,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1623607,6115443,34721,,500302,0,0,0,0,0,South,2006/2007,NORTH ROAD,SH 1N,,Fatal Crash,No,2006,0,North,0,1,1,Flat,0,,0,,1,Bright sun,13300,0,0,0,2,0,0,0,0,0,,0,1,Northland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,1,0,,1,Far North District,Give way,0,0,0,1,0,0,Urban,0,0,0,Fine,Null
1804288,5526403,34722,,561422,0,,0,1,,Null,2006/2007,PYKE ROAD,BAINESSE ROAD,,Minor Crash,No,2006,,West,,0,,Flat,,,,,,Dark,1786100,1,0,0,2,,,0,,,,,,Manawatū-Whanganui Region,Nil,2-way,Sealed,,0,0,,100,,None,0,0,,39,Manawatu District,Nil,,,,,0,0,Open,0,,,Fine,Null
1753876,5918276,34723,,515432,0,0,0,1,0,East,2006/2007,SH 16,ST LUKES OBR,,Minor Crash,Yes,2006,0,West,0,0,0,Flat,1,,0,,0,Dark,405500,1,0,0,3,0,0,0,0,0,,0,0,Auckland Region,Nil,1-way,Sealed,0,0,0,0,100,0,On,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1773977,5895990,34724,,525620,0,,0,2,,Null,2005/2006,SETTLEMENT ROAD,HUNUA ROAD,,Non-Injury Crash,No,2006,,West,,0,,Flat,,,,,,Bright sun,798102,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1747589,5427634,34725,,575300,0,0,0,2,0,West,2005/2006,UPLAND ROAD,ST MICHAELS CRESCENT,,Non-Injury Crash,No,2006,0,East,0,0,0,Flat,0,,0,,0,Bright sun,2154100,0,0,0,2,0,0,0,0,1,,0,0,Wellington Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,47,Wellington City,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1756168,5929061,34726,,508510,0,,0,2,,North,2006/2007,FORREST HILL ROAD,NILE ROAD N,,Minor Crash,No,2006,,South,,0,,Flat,,,,,,Overcast,195900,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1927671,5606735,34727,,548500,0,,0,0,,South,2005/2006,KIWI ST,MOA PLACE,,Non-Injury Crash,No,2006,,South,,0,,Flat,,,,,,Bright sun,1479100,0,0,0,2,,,0,,,,,,Hawke's Bay Region,Nil,2-way,Sealed,,0,0,,50,,Null,1,0,,30,Hastings District,Nil,,,,,0,0,Urban,0,,,Fine,Null
1750077,5918002,34728,,514801,0,0,0,1,0,East,2005/2006,SH 16,ROSEBANK OBR,,Non-Injury Crash,Yes,2006,0,West,0,0,1,Flat,0,,0,,0,Bright sun,390401,0,0,0,3,0,0,0,0,0,,0,0,Auckland Region,Nil,1-way,Sealed,0,0,0,0,100,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,1,0,Open,0,0,0,Fine,Null
1719086,6044114,34729,,503600,0,,0,1,,East,2005/2006,MORNINGSIDE ROAD,ANZAC ROAD,,Serious Crash,No,2006,,West,,0,,Hill Road,,,,,,Dark,105500,1,0,0,2,,,0,,,,,,Northland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,,2,Whangarei District,Nil,,,,,0,0,Urban,1,,,Light rain,Null
1802029,5816897,34730,,530000,0,,0,2,,South,2006/2007,PEACHGROVE ROAD,BOUNDARY ROAD,,Non-Injury Crash,No,2006,,North,,0,,Flat,,,,,,Dark,867400,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,16,Hamilton City,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1932682,5602065,34731,,548831,0,,0,2,,Null,2005/2006,KARANEMA DRIVE,MARTIN PLACE,,Minor Crash,No,2006,,East,,0,,Flat,,,,,,Bright sun,1509100,1,0,0,3,,,0,,,,,,Hawke's Bay Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,30,Hastings District,Give way,,,,,0,0,Urban,0,,,Fine,Null
1622790,5431807,34732,,582401,0,,0,0,,Null,2005/2006,SH 6,RUSSELL ST,,Non-Injury Crash,Yes,2006,,North,,0,,Flat,,,,,,Bright sun,2326600,0,0,1,2,,,0,,,,,,Nelson Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,52,Nelson City,Give way,,,,,0,0,Urban,1,,,Fine,Null
